P,count,time
128,1,0.000327
128,2,0.000327
128,4,0.000280
128,8,0.000269
128,16,0.000245
128,32,0.000503
128,64,0.000265
128,128,0.000292
128,256,0.000736
128,512,0.012111
128,1024,0.010859
128,2048,0.013504
128,4096,0.011382
128,8192,0.010106
128,16384,0.009243
128,32768,0.010925
128,65536,0.026022
128,131072,0.024754
128,262144,0.022355
128,524288,0.026271
128,1048576,0.032907
128,2097152,0.051169
128,4194304,0.095500
