P,count,time
256,1,0.020248
256,2,0.213510
256,4,0.021572
256,8,0.021353
256,16,0.020707
256,32,0.022163
256,64,0.021479
256,128,0.021919
256,256,0.022679
256,512,0.022739
256,1024,0.021832
256,2048,0.023934
256,4096,0.023671
256,8192,0.024717
256,16384,0.027816
256,32768,0.031811
256,65536,0.274436
256,131072,0.258834
256,262144,0.288674
256,524288,0.342655
256,1048576,0.427296
256,2097152,0.670311
256,4194304,1.161352
