P,count,time
256,1,0.000898
256,2,0.000661
256,4,0.000475
256,8,0.001146
256,16,0.000713
256,32,0.000483
256,64,0.000928
256,128,0.000505
256,256,0.000503
256,512,0.009435
256,1024,0.009154
256,2048,0.009509
256,4096,0.008970
256,8192,0.007353
256,16384,0.008173
256,32768,0.009871
256,65536,0.025114
256,131072,0.019360
256,262144,0.020429
256,524288,0.023230
256,1048576,0.038751
256,2097152,0.075126
256,4194304,0.150263
