P,count,time
64,1,0.000187
64,2,0.000262
64,4,0.000264
64,8,0.000168
64,16,0.000131
64,32,0.000148
64,64,0.000269
64,128,0.000172
64,256,0.000151
64,512,0.011409
64,1024,0.010737
64,2048,0.010737
64,4096,0.010829
64,8192,0.011114
64,16384,0.011786
64,32768,0.011856
64,65536,0.022197
64,131072,0.022213
64,262144,0.022890
64,524288,0.024966
64,1048576,0.028067
64,2097152,0.040503
64,4194304,0.062891
