P,count,time
4,1,0.000034
4,2,0.000019
4,4,0.000045
4,8,0.000026
4,16,0.000021
4,32,0.000035
4,64,0.000048
4,128,0.000028
4,256,0.000038
4,512,0.000056
4,1024,0.001267
4,2048,0.000043
4,4096,0.000109
4,8192,0.000065
4,16384,0.000179
4,32768,0.000249
4,65536,0.001907
4,131072,0.001874
4,262144,0.002298
4,524288,0.003469
4,1048576,0.004070
4,2097152,0.007488
4,4194304,0.011972
