P,count,time
4,1,0.004933
4,2,0.006092
4,4,0.004960
4,8,0.005995
4,16,0.005764
4,32,0.005920
4,64,0.007263
4,128,0.006728
4,256,0.005659
4,512,0.005713
4,1024,0.004964
4,2048,0.006567
4,4096,0.005726
4,8192,0.008061
4,16384,0.008393
4,32768,0.005084
4,65536,0.013874
4,131072,0.012198
4,262144,0.008379
4,524288,0.008891
4,1048576,0.011610
4,2097152,0.013125
4,4194304,0.019603
