P,count,time
64,1,0.000122
64,2,0.000222
64,4,0.000390
64,8,0.000396
64,16,0.000208
64,32,0.000221
64,64,0.000366
64,128,0.000312
64,256,0.000470
64,512,0.000325
64,1024,0.000378
64,2048,0.016665
64,4096,0.016363
64,8192,0.014029
64,16384,0.016640
64,32768,0.047700
64,65536,0.024568
64,131072,0.050191
64,262144,0.036945
64,524288,0.051799
64,1048576,0.055153
64,2097152,0.053914
64,4194304,0.062035
