P,count,time
2,1,0.000019
2,2,0.000015
2,4,0.000016
2,8,0.000016
2,16,0.000016
2,32,0.000017
2,64,0.000019
2,128,0.000018
2,256,0.000019
2,512,0.001284
2,1024,0.000019
2,2048,0.001028
2,4096,0.000025
2,8192,0.000098
2,16384,0.000123
2,32768,0.000346
2,65536,0.000763
2,131072,0.001060
2,262144,0.001036
2,524288,0.001108
2,1048576,0.002340
2,2097152,0.003440
2,4194304,0.005989
