P,count,time
256,1,0.002853
256,2,0.002714
256,4,0.002690
256,8,0.002491
256,16,0.002160
256,32,0.006890
256,64,0.007241
256,128,0.007239
256,256,0.007398
256,512,0.008343
256,1024,0.008930
256,2048,0.010114
256,4096,0.011370
256,8192,0.014040
256,16384,0.019539
256,32768,0.030636
256,65536,0.046127
256,131072,0.062576
256,262144,0.094677
256,524288,0.156255
256,1048576,0.281172
256,2097152,0.583855
256,4194304,1.529872
