P,count,time
8,1,0.018102
8,2,0.019328
8,4,0.015487
8,8,0.016358
8,16,0.018726
8,32,0.017508
8,64,0.017933
8,128,0.019605
8,256,0.015108
8,512,0.018139
8,1024,0.019507
8,2048,0.016406
8,4096,0.018183
8,8192,0.018035
8,16384,0.017344
8,32768,0.015677
8,65536,0.024827
8,131072,0.023577
8,262144,0.028307
8,524288,0.030120
8,1048576,0.033144
8,2097152,0.037031
8,4194304,0.052927
