P,count,time
16,1,0.035939
16,2,0.035996
16,4,0.039296
16,8,0.036702
16,16,0.042348
16,32,0.039483
16,64,0.038732
16,128,0.045093
16,256,0.038082
16,512,0.066856
16,1024,0.039075
16,2048,0.034341
16,4096,0.037413
16,8192,0.036876
16,16384,0.034786
16,32768,0.035711
16,65536,0.058307
16,131072,0.061164
16,262144,0.062423
16,524288,0.066084
16,1048576,0.085258
16,2097152,0.087426
16,4194304,0.109315
